,movieId,title,genres,tmdbId,num_ratings,avg_rating
5412,65642,"Timecrimes (Cronocrímenes, Los) ","Sci-Fi,Thriller",14139.0,695,3.794244604316547
5413,46322,Jet Li's Fearless (Huo Yuan Jia) ,"Action,Drama",7549.0,1174,3.7942930153321974
5414,48696,Little Children ,"Drama,Romance",1440.0,1384,3.7947976878612715
5415,48872,13 Tzameti ,"Film-Noir,Thriller",6077.0,273,3.7948717948717947
5416,1277,Cyrano de Bergerac ,"Comedy,Drama,Romance",11673.0,4191,3.79563350035791
5418,44761,Brick ,"Crime,Drama,Film-Noir,Mystery",9270.0,2078,3.7957170356111645
5419,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) ","Action,Comedy,Crime,Drama",246.0,1692,3.79580378250591
5420,2810,Perfect Blue ,"Animation,Horror,Mystery,Thriller",10494.0,1154,3.7959272097053725
5421,5752,Gregory's Girl ,"Comedy,Romance",21764.0,461,3.7960954446854664
5422,1162,"Ruling Class, The ","Comedy,Drama",30892.0,785,3.7961783439490446
5423,6786,Kiss of the Spider Woman ,Drama,11703.0,788,3.7963197969543145
5424,73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) ","Action,Crime,Mystery",33613.0,833,3.796518607442977
5425,57243,"Band's Visit, The (Bikur Ha-Tizmoret) ","Comedy,Drama",5259.0,322,3.796583850931677
5426,5434,"Sorry, Wrong Number ","Drama,Film-Noir,Thriller",21635.0,386,3.7966321243523318
5427,1966,Metropolitan ,Comedy,15389.0,1656,3.7971014492753623
5428,4705,"Cage aux Folles, La ",Comedy,4484.0,886,3.7974040632054176
5429,2071,And the Band Played On ,Drama,2887.0,1386,3.7976190476190474
5430,26151,Au Hasard Balthazar ,"Crime,Drama",20108.0,252,3.7976190476190474
5431,4612,Jesus of Montreal (Jésus de Montréal) ,Drama,4486.0,576,3.7977430555555554
5432,69481,"Hurt Locker, The ","Action,Drama,Thriller,War",12162.0,3965,3.7979823455233293
5433,3246,Malcolm X ,Drama,1883.0,4481,3.798036152644499
5434,52435,How the Grinch Stole Christmas! ,"Animation,Comedy,Fantasy,Musical",13377.0,1501,3.798134576948701
5435,2791,Airplane! ,Comedy,813.0,18866,3.798261422665112
5436,7445,Man on Fire ,"Action,Crime,Drama,Mystery,Thriller",9509.0,4874,3.798420188756668
5437,4998,"Defiant Ones, The ","Adventure,Crime,Drama,Thriller",11414.0,313,3.7987220447284344
5438,1748,Dark City ,"Adventure,Film-Noir,Sci-Fi,Thriller",2666.0,11793,3.7987789366573392
5440,4211,Reversal of Fortune ,Drama,38718.0,1218,3.7992610837438425
5441,4278,Triumph of the Will (Triumph des Willens) ,Documentary,39266.0,558,3.7992831541218637
5442,27523,My Sassy Girl (Yeopgijeogin geunyeo) ,"Comedy,Romance",11178.0,289,3.7993079584775087
5443,79702,Scott Pilgrim vs. the World ,"Action,Comedy,Fantasy,Musical,Romance",22538.0,3726,3.799382716049383
5444,4297,Pelle the Conqueror (Pelle erobreren) ,Drama,11174.0,349,3.799426934097421
5445,63433,Farscape: The Peacekeeper Wars ,"Action,Adventure,Sci-Fi",13905.0,379,3.7994722955145117
5446,6942,Love Actually ,"Comedy,Drama,Romance",508.0,8716,3.799736117485085
5447,8261,3 Women (Three Women) ,Drama,41662.0,315,3.8
5448,838,Emma ,"Comedy,Drama,Romance",3573.0,8174,3.8000367017372154
5452,3836,Kelly's Heroes ,"Action,Comedy,War",11589.0,2151,3.800092980009298
5453,5417,"Fast Runner, The (Atanarjuat) ","Drama,Fantasy",13245.0,646,3.8003095975232197
5454,4642,Hedwig and the Angry Inch ,"Comedy,Drama,Musical",13403.0,2505,3.8003992015968064
5455,47099,"Pursuit of Happyness, The ",Drama,1402.0,3487,3.8004014912532265
5456,6598,Step Into Liquid ,Documentary,15292.0,326,3.8006134969325154
5457,36535,Everything Is Illuminated ,"Comedy,Drama",340.0,1431,3.8011879804332636
5458,8507,Freaks ,"Crime,Drama,Horror",136.0,1238,3.8012924071082392
5459,2359,Waking Ned Devine (a.k.a. Waking Ned) ,Comedy,10162.0,6610,3.8014372163388805
5460,96079,Skyfall ,"Action,Adventure,Thriller,IMAX",37724.0,2843,3.8017938797045376
5461,154,Beauty of the Day (Belle de jour) ,Drama,649.0,3010,3.8019933554817276
5462,3384,"Taking of Pelham One Two Three, The ","Action,Crime",8333.0,1677,3.8020274299344066
5463,3098,"Natural, The ",Drama,11393.0,4964,3.802880741337631
5464,84152,Limitless ,"Sci-Fi,Thriller",51876.0,2444,3.802986906710311
5465,1682,"Truman Show, The ","Comedy,Drama,Sci-Fi",37165.0,24372,3.8032783522074514
5466,3363,American Graffiti ,"Comedy,Drama",838.0,7485,3.803874415497662
5467,2682,Limbo ,Drama,62676.0,770,3.803896103896104
5468,8533,"Notebook, The ","Drama,Romance",11036.0,3968,3.8040574596774195
5469,69757,(500) Days of Summer ,"Comedy,Drama,Romance",19913.0,5767,3.8042309693081324
5470,1035,"Sound of Music, The ","Musical,Romance",15121.0,14049,3.8044344793223717
5471,1161,"Tin Drum, The (Blechtrommel, Die) ","Drama,War",659.0,1488,3.8044354838709675
5472,27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) ,"Crime,Drama,Mystery,Thriller,War",2440.0,445,3.804494382022472
5473,1635,"Ice Storm, The ",Drama,68924.0,5570,3.8045780969479353
5474,3967,Billy Elliot ,Drama,71.0,7581,3.804643186914655
5475,1220,"Blues Brothers, The ","Action,Comedy,Musical",525.0,19824,3.804782082324455
5476,1466,Donnie Brasco ,"Crime,Drama",9366.0,10585,3.804818138875768
5477,1387,Jaws ,"Action,Horror",578.0,22168,3.805304944063515
5478,2069,"Trip to Bountiful, The ",Drama,47908.0,1128,3.806294326241135
5479,900,"American in Paris, An ","Musical,Romance",2769.0,3033,3.8067919551599076
5480,5404,84 Charing Cross Road ,"Drama,Romance",15677.0,513,3.807017543859649
5481,64701,I've Loved You So Long (Il y a longtemps que je t'aime) ,"Drama,Mystery",8276.0,285,3.807017543859649
5482,79091,Despicable Me ,"Animation,Children,Comedy,Crime",20352.0,2653,3.8071993969091595
5483,5339,Husbands and Wives ,"Comedy,Drama",28384.0,996,3.8082329317269075
5484,555,True Romance ,"Crime,Thriller",319.0,15360,3.808365885416667
5485,33171,Mysterious Skin ,"Drama,Mystery",11171.0,929,3.8083961248654465
5486,45928,Who Killed the Electric Car? ,Documentary,13508.0,830,3.8084337349397592
5487,2908,Boys Don't Cry ,Drama,226.0,7893,3.8085645508678576
5488,6370,"Spanish Apartment, The (L'auberge espagnole) ","Comedy,Drama,Romance",1555.0,1126,3.8090586145648313
5489,6620,American Splendor ,"Comedy,Drama",2771.0,3678,3.809135399673736
5490,943,"Ghost and Mrs. Muir, The ","Drama,Fantasy,Romance",22292.0,1710,3.809356725146199
5491,72356,Partly Cloudy ,"Animation,Children,Comedy,Fantasy",24480.0,315,3.8095238095238093
5492,1423,Hearts and Minds ,Drama,55146.0,260,3.8096153846153844
5494,5198,"Long Good Friday, The ","Drama,Thriller",14807.0,381,3.809711286089239
5495,27722,Last Life in the Universe (Ruang rak noi nid mahasan) ,"Drama,Romance",11606.0,305,3.8098360655737706
5496,2696,"Dinner Game, The (Dîner de cons, Le) ",Comedy,9421.0,1181,3.8099068585944114
5497,3342,Birdy ,"Drama,War",11296.0,1368,3.809941520467836
5498,2607,Get Real ,"Drama,Romance",24584.0,605,3.8107438016528925
5499,7022,Battle Royale (Batoru rowaiaru) ,"Action,Drama,Horror,Thriller",3176.0,4733,3.8107965349672512
5500,8930,"Five Obstructions, The (Fem benspænd, De) ",Documentary,12456.0,299,3.811036789297659
5501,4217,4 Little Girls ,Documentary,26580.0,323,3.8111455108359134
5502,3816,"Official Story, The (La historia oficial) ",Drama,29263.0,278,3.8111510791366907
5503,36529,Lord of War ,"Action,Crime,Drama,Thriller,War",1830.0,5768,3.811373092926491
5504,5644,"Pride of the Yankees, The ",Drama,19140.0,456,3.81140350877193
5505,2745,"Mission, The ",Drama,11416.0,2340,3.8117521367521365
5506,1103,Rebel Without a Cause ,Drama,221.0,5951,3.8120483952276927
5507,3093,McCabe & Mrs. Miller ,"Drama,Western",29005.0,1409,3.812278211497516
5508,2268,"Few Good Men, A ","Crime,Drama,Thriller",881.0,15211,3.8123068831766487
5509,5772,My Dinner with André ,Drama,25468.0,756,3.812830687830688
5510,7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) ,"Drama,Romance",18329.0,366,3.8128415300546448
5511,6440,Barton Fink ,"Drama,Thriller",290.0,3591,3.8128654970760234
5512,824,Kaspar Hauser ,"Drama,Mystery",12632.0,401,3.8129675810473818
5513,6711,Lost in Translation ,"Comedy,Drama,Romance",153.0,15739,3.8131711036279308
5514,3104,Midnight Run ,"Action,Comedy,Crime,Thriller",9013.0,5351,3.8136796860399924
5515,3654,"Guns of Navarone, The ","Action,Adventure,Drama,War",10911.0,3476,3.8141542002301496
5516,6808,Where Eagles Dare ,"Action,Adventure,War",11046.0,1233,3.8142741281427415
5517,102445,Star Trek Into Darkness ,"Action,Adventure,Sci-Fi,IMAX",54138.0,1971,3.8143074581430745
5518,6300,Flickering Lights (Blinkende lygter) ,"Action,Comedy,Crime",10180.0,275,3.8145454545454545
5519,31952,Control (Kontroll) ,"Comedy,Crime,Drama,Mystery",5204.0,410,3.8146341463414632
5520,7493,"Three Faces of Eve, The ",Drama,28285.0,394,3.814720812182741
5521,76091,Mother (Madeo) ,"Crime,Drama,Mystery,Thriller",30018.0,254,3.8149606299212597
5522,508,Philadelphia ,Drama,9800.0,19489,3.814998204115142
5523,69844,Harry Potter and the Half-Blood Prince ,"Adventure,Fantasy,Mystery,Romance,IMAX",767.0,4245,3.8153121319199057
5524,3822,"Girl on the Bridge, The (Fille sur le pont, La) ","Drama,Romance",10401.0,585,3.8153846153846156
5525,56607,"Kite Runner, The ",Drama,7979.0,899,3.8159065628476085
5526,2924,Drunken Master (Jui kuen) ,"Action,Comedy",11230.0,1992,3.8160140562248994
5527,40414,Joyeux Noël (Merry Christmas) ,"Drama,War",11661.0,430,3.816279069767442
5528,728,Cold Comfort Farm ,Comedy,32513.0,3545,3.816361071932299
5529,89904,"Artist, The ","Drama,Romance",74643.0,1212,3.8168316831683167
5530,8958,Ray ,Drama,1677.0,4040,3.8169554455445542
5531,3733,"Paper Chase, The ",Drama,14328.0,1557,3.817276814386641
5532,927,"Women, The ",Comedy,22490.0,1010,3.8173267326732674
5534,86882,Midnight in Paris ,"Comedy,Fantasy,Romance",59436.0,2305,3.817353579175705
5535,5062,Seconds ,"Mystery,Sci-Fi,Thriller",20620.0,408,3.8174019607843137
5536,5607,"Son of the Bride (Hijo de la novia, El) ","Comedy,Drama",19460.0,296,3.8175675675675675
5537,34153,Murderball ,Documentary,14278.0,938,3.8176972281449895
5538,2333,Gods and Monsters ,Drama,3033.0,4575,3.8177049180327867
5539,944,Lost Horizon ,Drama,3598.0,1088,3.818014705882353
5541,115617,Big Hero 6 ,"Action,Animation,Comedy",177572.0,448,3.818080357142857
5542,47610,"Illusionist, The ","Drama,Fantasy,Mystery,Romance",1491.0,6379,3.8183100799498355
5543,4848,Mulholland Drive ,"Crime,Drama,Film-Noir,Mystery,Thriller",1018.0,9307,3.818523691844848
5544,9018,Control Room ,"Documentary,War",18889.0,723,3.81881051175657
5545,2871,Deliverance ,"Adventure,Drama,Thriller",10669.0,8478,3.8188841707949988
5546,3783,Croupier ,"Crime,Drama",12706.0,2046,3.81891495601173
5547,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) ",Comedy,778.0,522,3.8189655172413794
5548,334,Vanya on 42nd Street ,Drama,32636.0,1638,3.8192918192918195
5549,6713,Millennium Actress (Sennen joyû) ,"Animation,Drama,Romance",33320.0,493,3.81947261663286
5550,428,"Bronx Tale, A ",Drama,1607.0,4919,3.8195771498272006
5551,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) ","Drama,Romance",9301.0,1042,3.81957773512476
5552,1914,Smoke Signals ,"Comedy,Drama",20862.0,2727,3.8199486615328198
5553,6291,Lilya 4-Ever (Lilja 4-ever) ,"Crime,Drama",12093.0,982,3.8202647657841142
5554,2983,"Ipcress File, The ",Thriller,15247.0,699,3.8204577968526467
5555,79008,South Park: Imaginationland ,"Animation,Comedy,Fantasy",16023.0,855,3.82046783625731
5556,6902,Interstate 60 ,"Adventure,Comedy,Drama,Fantasy,Mystery,Sci-Fi,Thriller",20312.0,602,3.820598006644518
5557,6591,"Magdalene Sisters, The ",Drama,8094.0,1019,3.82090284592738
5558,65261,Ponyo (Gake no ue no Ponyo) ,"Adventure,Animation,Children,Fantasy",12429.0,1444,3.820983379501385
5559,97913,Wreck-It Ralph ,"Animation,Comedy",82690.0,1485,3.8212121212121213
5560,64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) ,"Animation,Drama,Romance",38142.0,269,3.8215613382899627
5561,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) ","Drama,Romance",1414.0,597,3.821608040201005
5562,3405,"Night to Remember, A ","Action,Drama",10971.0,743,3.821668909825034
5564,920,Gone with the Wind ,"Drama,Romance,War",770.0,14396,3.8218602389552654
5565,5899,Zulu ,"Action,Drama,War",14433.0,1007,3.8222442899702087
5567,7147,Big Fish ,"Drama,Fantasy,Romance",587.0,12719,3.822431008727101
5568,27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) ,"Crime,Drama",4689.0,1054,3.8225806451612905
5569,6869,Bus 174 (Ônibus 174) ,"Crime,Documentary",8439.0,333,3.8228228228228227
5570,1572,"Contempt (Mépris, Le) ",Drama,266.0,585,3.8230769230769233
5571,2488,Peeping Tom ,"Drama,Horror,Thriller",11167.0,1032,3.823158914728682
5572,7034,Show Me Love (Fucking Åmål) ,"Drama,Romance",11634.0,1747,3.8234115626788783
5573,54881,"King of Kong, The ",Documentary,13958.0,1494,3.823627844712182
5574,111362,X-Men: Days of Future Past ,"Action,Adventure,Sci-Fi",127585.0,1534,3.823663624511082
5575,39292,"Good Night, and Good Luck. ","Crime,Drama",3291.0,3760,3.8238031914893615
5576,55290,Gone Baby Gone ,"Crime,Drama,Mystery",4771.0,2817,3.824103656372027
5577,112183,Birdman ,"Comedy,Drama",194662.0,840,3.824404761904762
5578,3421,Animal House ,Comedy,8469.0,11347,3.825107958050586
5579,8950,"Machinist, The (Maquinista, El) ","Mystery,Thriller",4553.0,5326,3.8251971460758543
5580,4103,Empire of the Sun ,"Action,Adventure,Drama,War",10110.0,3338,3.8253445176752545
5581,55765,American Gangster ,"Crime,Drama,Thriller",4982.0,5055,3.82542037586548
5582,46850,Wordplay ,Documentary,35199.0,653,3.8254211332312402
5583,6306,I Am Trying to Break Your Heart ,Documentary,14308.0,284,3.8257042253521125
5584,7086,Pygmalion ,"Comedy,Drama",25016.0,293,3.825938566552901
5585,27882,Riding Giants ,Documentary,291.0,332,3.8268072289156625
5586,932,"Affair to Remember, An ","Drama,Romance",8356.0,2122,3.8268143261074457
5587,2579,Following ,"Crime,Mystery,Thriller",11660.0,1305,3.8268199233716476
5588,5470,The Importance of Being Earnest ,"Comedy,Romance",20324.0,696,3.826867816091954
5589,4034,Traffic ,"Crime,Drama,Thriller",1900.0,16379,3.8272483057573723
5590,64620,Frost/Nixon ,Drama,11499.0,2059,3.8275862068965516
5591,25940,"Lady from Shanghai, The ","Drama,Film-Noir,Mystery",3766.0,406,3.8275862068965516
5592,8784,Garden State ,"Comedy,Drama,Romance",401.0,9454,3.8277977575629363
5593,3787,Shower (Xizao) ,Comedy,1050.0,500,3.828
5594,8973,Bad Education (La mala educación) ,"Drama,Thriller",140.0,1534,3.828226857887875
5595,1076,"Innocents, The ","Drama,Horror,Thriller",16372.0,428,3.828271028037383
5596,8094,Bad Day at Black Rock ,"Drama,Thriller,Western",14554.0,539,3.8283858998144713
5597,1968,"Breakfast Club, The ","Comedy,Drama",2108.0,21158,3.8286463748936574
5598,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) ,"Crime,Drama,Mystery,Thriller",4550.0,1099,3.828935395814377
5599,51277,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) ","Action,Adventure",11841.0,272,3.829044117647059
5600,6122,Richard Pryor Live on the Sunset Strip ,"Comedy,Documentary",21923.0,556,3.829136690647482
5601,26939,Drifting Clouds (Kauas pilvet karkaavat) ,"Comedy,Drama",8214.0,290,3.829310344827586
5602,87232,X-Men: First Class ,"Action,Adventure,Sci-Fi,Thriller,War",49538.0,3678,3.8304785209352907
5603,40819,Walk the Line ,"Drama,Musical,Romance",69.0,6493,3.83058678576929
5604,2610,Three Seasons ,Drama,4154.0,393,3.830788804071247
5605,70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) ,"Action,Animation,Sci-Fi",15137.0,272,3.8308823529411766
5606,2921,High Plains Drifter ,Western,11901.0,2555,3.8309197651663407
5607,1188,Strictly Ballroom ,"Comedy,Romance",10409.0,7657,3.8309390100561576
5608,34542,Grizzly Man ,Documentary,501.0,1617,3.831168831168831
5609,32928,Control ,"Crime,Sci-Fi,Thriller",9636.0,939,3.831203407880724
5611,2076,Blue Velvet ,"Drama,Mystery,Thriller",793.0,8875,3.831211267605634
5612,5954,25th Hour ,"Crime,Drama",1429.0,4742,3.8312948123154786
5613,62644,"Wave, The (Welle, Die) ",Drama,7735.0,522,3.8314176245210727
5614,501,Naked ,Drama,21450.0,1898,3.8316649104320337
5616,4978,Lantana ,"Drama,Mystery,Thriller",9523.0,1407,3.8319118692253022
5617,55118,Eastern Promises ,"Crime,Drama,Thriller",2252.0,3224,3.832196029776675
5618,1287,Ben-Hur ,"Action,Adventure,Drama",665.0,9106,3.8321985504063254
5619,8712,My Favorite Wife ,"Comedy,Romance",41463.0,322,3.8322981366459627
5620,1279,Night on Earth ,"Comedy,Drama",339.0,2377,3.832351703828355
5621,2130,Atlantic City ,"Crime,Drama,Romance",23954.0,2059,3.8329286061194754
5622,4046,Friendly Persuasion ,Drama,43258.0,312,3.8333333333333335
5623,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) ","Animation,Children,Fantasy",51739.0,487,3.833675564681725
5624,8492,"Christmas Carol, A (Scrooge) ","Drama,Fantasy",13188.0,749,3.8337783711615487
5625,4555,Torch Song Trilogy ,"Comedy,Drama,Romance",8463.0,434,3.834101382488479
5626,52952,This Is England ,Drama,11798.0,1258,3.8342607313195547
5627,6,Heat ,"Action,Crime,Thriller",949.0,23993,3.834576751552536
5629,26133,"Charlie Brown Christmas, A ","Animation,Children,Comedy",13187.0,985,3.83502538071066
5630,2396,Shakespeare in Love ,"Comedy,Drama,Romance",1934.0,24521,3.8357938093878716
5631,33903,"Edukators, The (Die Fetten Jahre sind vorbei) ","Comedy,Crime,Drama,Romance",276.0,972,3.835905349794239
5632,6682,Earth ,"Drama,War",7504.0,397,3.836272040302267
5634,60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson ,Documentary,13003.0,333,3.8363363363363363
5635,7943,"Killers, The ","Crime,Film-Noir",14638.0,539,3.836734693877551
5637,26258,"Topo, El ","Fantasy,Western",13041.0,340,3.836764705882353
5638,1625,"Game, The ","Drama,Mystery,Thriller",2649.0,15373,3.836791777792233
5639,3911,Best in Show ,Comedy,13785.0,10246,3.8369607651766544
5640,105355,Blue Is the Warmest Color (La vie d'Adèle) ,"Drama,Romance",152584.0,356,3.837078651685393
5641,2618,"Castle, The ",Comedy,13852.0,1214,3.837314662273476
5642,8338,Black Narcissus ,Drama,16391.0,366,3.837431693989071
5643,3481,High Fidelity ,"Comedy,Drama,Romance",243.0,15887,3.8376345439667654
5644,1202,Withnail & I ,Comedy,13446.0,1496,3.8379010695187166
5645,7564,Kwaidan (Kaidan) ,Horror,30959.0,290,3.8379310344827586
5646,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) ","Drama,Mystery,Romance,War",2841.0,1992,3.8381024096385543
5647,27251,"10th Kingdom, The ","Adventure,Comedy,Fantasy",110147.0,331,3.838368580060423
5648,215,Before Sunrise ,"Drama,Romance",76.0,5348,3.838911742707554
5649,1844,Live Flesh (Carne trémula) ,"Drama,Romance",267.0,637,3.839089481946625
5650,50068,Letters from Iwo Jima ,"Drama,War",1251.0,2382,3.8392107472712005
5651,71282,"Food, Inc. ",Documentary,18570.0,794,3.8394206549118386
5652,2863,"Hard Day's Night, A ","Adventure,Comedy,Musical",704.0,4261,3.8394743018070874
5653,46976,Stranger than Fiction ,"Comedy,Drama,Fantasy,Romance",1262.0,6281,3.8397548161120842
5654,2183,"Man Who Knew Too Much, The ","Adventure,Drama,Mystery,Thriller",574.0,3562,3.839977540707468
5656,1216,"Big Blue, The (Grand bleu, Le) ","Adventure,Drama,Romance",175.0,1738,3.8403337169159952
5657,247,Heavenly Creatures ,"Crime,Drama",1024.0,7681,3.840450462179404
5658,105504,Captain Phillips ,"Adventure,Drama,Thriller,IMAX",109424.0,1119,3.8404825737265416
5659,3061,Holiday Inn ,"Comedy,Musical",13485.0,1656,3.8408816425120773
5660,54372,Tell No One (Ne le dis à personne) ,"Crime,Drama,Mystery,Thriller",10795.0,654,3.840978593272171
5661,81847,Tangled ,"Animation,Children,Comedy,Fantasy,Musical,Romance,IMAX",38757.0,2438,3.8412633305988515
5662,1257,Better Off Dead... ,"Comedy,Romance",13667.0,5406,3.8414724380318166
5663,456,Fresh ,"Crime,Drama,Thriller",13815.0,931,3.8415682062298604
5664,1354,Breaking the Waves ,"Drama,Mystery",145.0,3793,3.841813867650936
5665,3114,Toy Story 2 ,"Adventure,Animation,Children,Comedy,Fantasy",863.0,22770,3.8418533157663592
5666,5604,"Man in the White Suit, The ","Comedy,Sci-Fi",32568.0,427,3.84192037470726
5667,72720,"Single Man, A ",Drama,34653.0,844,3.8424170616113744
5668,2847,Only Angels Have Wings ,"Adventure,Drama,Romance",43832.0,362,3.842541436464088
5669,1307,When Harry Met Sally... ,"Comedy,Romance",639.0,21888,3.8429961622807016
5670,80463,"Social Network, The ",Drama,37799.0,5264,3.843275075987842
5671,4095,Cry Freedom ,Drama,12506.0,632,3.8433544303797467
5672,3002,My Best Fiend (Mein liebster Feind) ,Documentary,8672.0,364,3.8434065934065935
5673,4306,Shrek ,"Adventure,Animation,Children,Comedy,Fantasy,Romance",808.0,31972,3.843613161516327
5674,111759,Edge of Tomorrow ,"Action,Sci-Fi,IMAX",137113.0,1666,3.8436374549819927
5675,4873,Waking Life ,"Animation,Drama,Fantasy",9081.0,3052,3.843709043250328
5676,2300,"Producers, The ",Comedy,30197.0,7224,3.843715393133998
5678,1365,Ridicule ,Drama,12709.0,1139,3.8437225636523267
5679,6530,"Tenant, The (Locataire, Le) ","Drama,Horror,Mystery,Thriller",11482.0,576,3.84375
5680,55071,No End in Sight ,Documentary,12901.0,301,3.8438538205980066
5681,3910,Dancer in the Dark ,"Drama,Musical",16.0,3862,3.8439927498705333
5682,3728,One False Move ,"Crime,Drama,Film-Noir,Thriller",21128.0,813,3.8444034440344406
5683,52042,Black Book (Zwartboek) ,"Drama,Thriller,War",9075.0,817,3.8445532435740515
5684,7335,Pickup on South Street ,Film-Noir,25955.0,264,3.8446969696969697
5685,59369,Taken ,"Action,Crime,Drama,Thriller",8681.0,4929,3.844897545141002
5687,88129,Drive ,"Crime,Drama,Film-Noir,Thriller",64690.0,2916,3.8449931412894376
5688,5902,Adaptation ,"Comedy,Drama,Romance",2757.0,9383,3.845092187999574
5689,67997,In the Loop ,Comedy,19833.0,934,3.845289079229122
5690,6001,"King of Comedy, The ","Comedy,Drama",262.0,1707,3.845342706502636
5691,55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) ",Drama,2009.0,802,3.8453865336658355
5692,72554,Cell 211 (Celda 211) ,"Action,Drama",33273.0,440,3.8454545454545452
5693,6807,Monty Python's The Meaning of Life ,Comedy,4543.0,8665,3.845527986151183
5694,40412,Dead Man's Shoes ,"Crime,Thriller",12877.0,421,3.8456057007125892
5695,7072,Stagecoach ,"Action,Drama,Romance,Western",995.0,860,3.8459302325581395
5697,8042,Mean Streets ,"Crime,Drama",203.0,1431,3.846261355695318
5698,6780,"Brief History of Time, A ",Documentary,1358.0,498,3.8463855421686746
5699,43396,"World's Fastest Indian, The ",Drama,9912.0,1319,3.8464746019711904
5700,8607,Tokyo Godfathers ,"Adventure,Animation,Drama",13398.0,705,3.8468085106382977
5701,2318,Happiness ,"Comedy,Drama",10683.0,4336,3.846978782287823
5703,8665,"Bourne Supremacy, The ","Action,Crime,Thriller",2502.0,13435,3.8470785262374396
5704,31116,Sergeant York ,"Drama,War",16442.0,399,3.8471177944862154
5705,3424,Do the Right Thing ,Drama,925.0,6081,3.8473112974839663
5706,7067,Juliet of the Spirits (Giulietta degli spiriti) ,"Comedy,Drama,Fantasy,Romance",19120.0,298,3.847315436241611
5707,2969,"Man and a Woman, A (Un homme et une femme) ","Drama,Romance",42726.0,642,3.8473520249221185
5708,1757,Fallen Angels (Duo luo tian shi) ,"Drama,Romance",11220.0,449,3.8474387527839644
5709,5135,Monsoon Wedding ,"Comedy,Romance",480.0,2802,3.8477872947894363
5710,2611,"Winslow Boy, The ",Drama,28519.0,1226,3.847879282218597
5711,2761,"Iron Giant, The ","Adventure,Animation,Children,Drama,Sci-Fi",10386.0,8407,3.8480432972522896
5712,3135,"Great Santini, The ",Drama,21887.0,1481,3.8480756245779877
5713,44694,Volver ,"Comedy,Drama",219.0,2085,3.8482014388489207
5714,5989,Catch Me If You Can ,"Crime,Drama",640.0,18002,3.848433507388068
5715,7089,Amarcord ,"Comedy,Drama",7857.0,655,3.848854961832061
5716,1860,Character (Karakter) ,Drama,17139.0,503,3.8489065606361827
5717,2511,"Long Goodbye, The ","Crime,Film-Noir",1847.0,1006,3.8489065606361827
5718,7484,Gimme Shelter ,Documentary,132.0,520,3.8490384615384614
5720,314,"Secret of Roan Inish, The ","Children,Drama,Fantasy,Mystery",14334.0,4124,3.8490543161978663
5721,1674,Witness ,"Drama,Romance,Thriller",9281.0,11164,3.849292368326765
5722,41,Richard III ,"Drama,War",31174.0,4865,3.849537512846865
5725,1079,"Fish Called Wanda, A ","Comedy,Crime",623.0,19674,3.849623869065772
5726,194,Smoke ,"Comedy,Drama",10149.0,5937,3.84967155128853
5727,71535,Zombieland ,"Action,Comedy,Horror",19908.0,5429,3.849880272610057
5728,6244,Salaam Bombay! ,Drama,45129.0,337,3.850148367952522
5729,7619,"Miracle Worker, The ",Drama,1162.0,691,3.8502170767004342
5730,52319,Inglorious Bastards (Quel maledetto treno blindato) ,"Action,Adventure,Drama,War",22311.0,822,3.8503649635036497
5731,1935,How Green Was My Valley ,"Drama,Musical,Romance",43266.0,920,3.8505434782608696
5732,529,Searching for Bobby Fischer ,Drama,14291.0,10952,3.8507578524470416
5733,56367,Juno ,"Comedy,Drama,Romance",7326.0,10668,3.851002999625047
5734,97921,Silver Linings Playbook ,"Comedy,Drama",82693.0,2149,3.8513261982317357
5735,5137,Scratch ,Documentary,18984.0,421,3.851543942992874
5736,54259,Stardust ,"Adventure,Comedy,Fantasy,Romance",2270.0,4301,3.8516624040920715
5738,6870,Mystic River ,"Crime,Drama,Mystery",322.0,8467,3.8517184362820363
5739,6667,Waco: The Rules of Engagement ,Documentary,34044.0,317,3.8517350157728707
5740,2944,"Dirty Dozen, The ","Action,Drama,War",1654.0,7140,3.851750700280112
5741,5747,Gallipoli ,"Drama,War",11646.0,1913,3.851803450078411
5742,8645,"Maria Full of Grace (Maria, Llena eres de gracia) ","Crime,Drama",436.0,2218,3.8518935978358884
5743,6579,"One, Two, Three ",Comedy,430.0,358,3.85195530726257
